song_ids,songs,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
7tvuLLroI0n6uYBWuFig5d,Lateralus,TOOL,0.387,0.677,0,-8.399,1,0.084,0.00108,0.871,0.101,0.371,172.812,audio_features,7tvuLLroI0n6uYBWuFig5d,spotify:track:7tvuLLroI0n6uYBWuFig5d,https://api.spotify.com/v1/tracks/7tvuLLroI0n6uYBWuFig5d,https://api.spotify.com/v1/audio-analysis/7tvuLLroI0n6uYBWuFig5d,562707,3
65ShmiE5aLBdcIGr7tHX35,Vicarious,TOOL,0.506,0.877,0,-5.73,1,0.032,5.16e-05,0.776,0.0712,0.302,114.589,audio_features,65ShmiE5aLBdcIGr7tHX35,spotify:track:65ShmiE5aLBdcIGr7tHX35,https://api.spotify.com/v1/tracks/65ShmiE5aLBdcIGr7tHX35,https://api.spotify.com/v1/audio-analysis/65ShmiE5aLBdcIGr7tHX35,426680,5
1lATXTBJDHwawvT1UfxWu3,The Pot,TOOL,0.469,0.79,7,-6.889,1,0.0391,0.000148,0.372,0.282,0.466,107.45,audio_features,1lATXTBJDHwawvT1UfxWu3,spotify:track:1lATXTBJDHwawvT1UfxWu3,https://api.spotify.com/v1/tracks/1lATXTBJDHwawvT1UfxWu3,https://api.spotify.com/v1/audio-analysis/1lATXTBJDHwawvT1UfxWu3,381947,4
6DyywdbmTzlmXBzG9ym7Rt,Sober,TOOL,0.385,0.673,2,-8.182,1,0.0329,0.000183,0.149,0.0721,0.187,149.271,audio_features,6DyywdbmTzlmXBzG9ym7Rt,spotify:track:6DyywdbmTzlmXBzG9ym7Rt,https://api.spotify.com/v1/tracks/6DyywdbmTzlmXBzG9ym7Rt,https://api.spotify.com/v1/audio-analysis/6DyywdbmTzlmXBzG9ym7Rt,306853,4
6AioOohg4bQZFA4jIYQQ2r,Forty Six & 2,TOOL,0.375,0.682,0,-6.898,0,0.0364,0.00152,0.598,0.0897,0.396,159.23,audio_features,6AioOohg4bQZFA4jIYQQ2r,spotify:track:6AioOohg4bQZFA4jIYQQ2r,https://api.spotify.com/v1/tracks/6AioOohg4bQZFA4jIYQQ2r,https://api.spotify.com/v1/audio-analysis/6AioOohg4bQZFA4jIYQQ2r,363067,4
39zWYYZStDgWi32sOU9AX4,Fear Inoculum,TOOL,0.31,0.584,7,-10.091,1,0.042,0.000827,0.512,0.0528,0.16,86.913,audio_features,39zWYYZStDgWi32sOU9AX4,spotify:track:39zWYYZStDgWi32sOU9AX4,https://api.spotify.com/v1/tracks/39zWYYZStDgWi32sOU9AX4,https://api.spotify.com/v1/audio-analysis/39zWYYZStDgWi32sOU9AX4,620101,4
03sEzk1VyrUZSgyhoQR0LZ,Pneuma,TOOL,0.415,0.53,9,-9.338,0,0.0314,0.00209,0.75,0.11,0.0586,114.174,audio_features,03sEzk1VyrUZSgyhoQR0LZ,spotify:track:03sEzk1VyrUZSgyhoQR0LZ,https://api.spotify.com/v1/tracks/03sEzk1VyrUZSgyhoQR0LZ,https://api.spotify.com/v1/audio-analysis/03sEzk1VyrUZSgyhoQR0LZ,713192,1
0gGfmw4csswZmFPj9YK8GW,7empest,TOOL,0.323,0.804,7,-7.397,1,0.0369,7.35e-05,0.835,0.0957,0.384,144.756,audio_features,0gGfmw4csswZmFPj9YK8GW,spotify:track:0gGfmw4csswZmFPj9YK8GW,https://api.spotify.com/v1/tracks/0gGfmw4csswZmFPj9YK8GW,https://api.spotify.com/v1/audio-analysis/0gGfmw4csswZmFPj9YK8GW,943529,5
55mJleti2WfWEFNFcBduhc,Schism,TOOL,0.567,0.714,9,-8.512,0,0.0302,0.0012,0.417,0.186,0.191,107.441,audio_features,55mJleti2WfWEFNFcBduhc,spotify:track:55mJleti2WfWEFNFcBduhc,https://api.spotify.com/v1/tracks/55mJleti2WfWEFNFcBduhc,https://api.spotify.com/v1/audio-analysis/55mJleti2WfWEFNFcBduhc,403533,3
7HdHOGbA7uyepn1jbPKqOx,Roads,Vargas & Lagola,0.527,0.806,2,-5.639,0,0.0323,0.000598,0.0,0.358,0.534,131.882,audio_features,7HdHOGbA7uyepn1jbPKqOx,spotify:track:7HdHOGbA7uyepn1jbPKqOx,https://api.spotify.com/v1/tracks/7HdHOGbA7uyepn1jbPKqOx,https://api.spotify.com/v1/audio-analysis/7HdHOGbA7uyepn1jbPKqOx,234680,4
2K1G9I3f0d28r1Ex0kSFyg,The Weight Is Gone,Albin Lee Meldau,0.835,0.627,10,-6.515,0,0.0342,0.0604,0.000128,0.208,0.902,105.011,audio_features,2K1G9I3f0d28r1Ex0kSFyg,spotify:track:2K1G9I3f0d28r1Ex0kSFyg,https://api.spotify.com/v1/tracks/2K1G9I3f0d28r1Ex0kSFyg,https://api.spotify.com/v1/audio-analysis/2K1G9I3f0d28r1Ex0kSFyg,212440,4
0kExggaYmBEq5RGfmf8GZp,The Weight Is Gone - The Purgatory Sessions,Albin Lee Meldau,0.665,0.213,8,-10.573,0,0.0324,0.865,0.0,0.188,0.363,94.919,audio_features,0kExggaYmBEq5RGfmf8GZp,spotify:track:0kExggaYmBEq5RGfmf8GZp,https://api.spotify.com/v1/tracks/0kExggaYmBEq5RGfmf8GZp,https://api.spotify.com/v1/audio-analysis/0kExggaYmBEq5RGfmf8GZp,186477,4
0Q66odIBzoE4HR5xyEvqmr,Anger Rising,Jerry Cantrell,0.481,0.938,3,-4.774,0,0.08,0.000276,0.00391,0.118,0.187,113.523,audio_features,0Q66odIBzoE4HR5xyEvqmr,spotify:track:0Q66odIBzoE4HR5xyEvqmr,https://api.spotify.com/v1/tracks/0Q66odIBzoE4HR5xyEvqmr,https://api.spotify.com/v1/audio-analysis/0Q66odIBzoE4HR5xyEvqmr,374000,4
3P3snCrU3vDGWOtWawgiiQ,Owned,Jerry Cantrell,0.546,0.956,8,-4.486,0,0.0834,3.1e-05,0.1,0.297,0.299,117.463,audio_features,3P3snCrU3vDGWOtWawgiiQ,spotify:track:3P3snCrU3vDGWOtWawgiiQ,https://api.spotify.com/v1/tracks/3P3snCrU3vDGWOtWawgiiQ,https://api.spotify.com/v1/audio-analysis/3P3snCrU3vDGWOtWawgiiQ,317533,4
23xzzmz1qmGO9HrxUGX1iO,My Song,Jerry Cantrell,0.456,0.765,1,-7.601,0,0.0341,0.0678,0.00117,0.101,0.369,109.118,audio_features,23xzzmz1qmGO9HrxUGX1iO,spotify:track:23xzzmz1qmGO9HrxUGX1iO,https://api.spotify.com/v1/tracks/23xzzmz1qmGO9HrxUGX1iO,https://api.spotify.com/v1/audio-analysis/23xzzmz1qmGO9HrxUGX1iO,247373,4
3pXmnZFsM1xlhcn8SVIrOI,Hellbound,Jerry Cantrell,0.417,0.883,1,-5.419,0,0.0548,5.77e-06,0.0758,0.113,0.288,108.43,audio_features,3pXmnZFsM1xlhcn8SVIrOI,spotify:track:3pXmnZFsM1xlhcn8SVIrOI,https://api.spotify.com/v1/tracks/3pXmnZFsM1xlhcn8SVIrOI,https://api.spotify.com/v1/audio-analysis/3pXmnZFsM1xlhcn8SVIrOI,405467,4
0qV5H8ttAXxb1An0rmG2bw,March to the Sea,Baroness,0.537,0.908,0,-6.036,1,0.0693,0.000821,0.197,0.108,0.254,120.112,audio_features,0qV5H8ttAXxb1An0rmG2bw,spotify:track:0qV5H8ttAXxb1An0rmG2bw,https://api.spotify.com/v1/tracks/0qV5H8ttAXxb1An0rmG2bw,https://api.spotify.com/v1/audio-analysis/0qV5H8ttAXxb1An0rmG2bw,191427,4
6iW5PhSMJrGrZJWHqsydmo,Three Story Home,Earl St. Clair,0.668,0.795,0,-4.925,1,0.155,0.22,0.0,0.104,0.512,99.873,audio_features,6iW5PhSMJrGrZJWHqsydmo,spotify:track:6iW5PhSMJrGrZJWHqsydmo,https://api.spotify.com/v1/tracks/6iW5PhSMJrGrZJWHqsydmo,https://api.spotify.com/v1/audio-analysis/6iW5PhSMJrGrZJWHqsydmo,255213,3
1GLJQV8O5FahIUElyS2c1g,The Duffler,Fantastic Negrito,0.485,0.716,5,-7.646,0,0.147,0.00456,0.026,0.214,0.517,172.041,audio_features,1GLJQV8O5FahIUElyS2c1g,spotify:track:1GLJQV8O5FahIUElyS2c1g,https://api.spotify.com/v1/tracks/1GLJQV8O5FahIUElyS2c1g,https://api.spotify.com/v1/audio-analysis/1GLJQV8O5FahIUElyS2c1g,219454,4
2eaItr18jjXo3xvujPIP2p,Persistence,Albin Lee Meldau,0.602,0.821,0,-7.462,1,0.0394,0.162,0.0101,0.243,0.766,146.691,audio_features,2eaItr18jjXo3xvujPIP2p,spotify:track:2eaItr18jjXo3xvujPIP2p,https://api.spotify.com/v1/tracks/2eaItr18jjXo3xvujPIP2p,https://api.spotify.com/v1/audio-analysis/2eaItr18jjXo3xvujPIP2p,171486,4
2eM4Ew20VXdjBhm6a6Cs9l,Flow with It (You Got Me Feeling Like),St. Paul & The Broken Bones,0.61,0.752,10,-5.062,0,0.0389,0.294,0.0755,0.116,0.832,89.995,audio_features,2eM4Ew20VXdjBhm6a6Cs9l,spotify:track:2eM4Ew20VXdjBhm6a6Cs9l,https://api.spotify.com/v1/tracks/2eM4Ew20VXdjBhm6a6Cs9l,https://api.spotify.com/v1/audio-analysis/2eM4Ew20VXdjBhm6a6Cs9l,196867,4
5hkgrWxkobGtg30I7DsfVu,Ten Thousand Fists,Disturbed,0.54,0.977,1,-3.409,1,0.0878,2.55e-05,0.0553,0.0533,0.211,106.911,audio_features,5hkgrWxkobGtg30I7DsfVu,spotify:track:5hkgrWxkobGtg30I7DsfVu,https://api.spotify.com/v1/tracks/5hkgrWxkobGtg30I7DsfVu,https://api.spotify.com/v1/audio-analysis/5hkgrWxkobGtg30I7DsfVu,212040,4
20g7z9R1wjE7EtVnB7XEjS,Unholy Confessions,Avenged Sevenfold,0.448,0.875,2,-5.446,0,0.0666,0.000359,0.00109,0.255,0.524,92.53,audio_features,20g7z9R1wjE7EtVnB7XEjS,spotify:track:20g7z9R1wjE7EtVnB7XEjS,https://api.spotify.com/v1/tracks/20g7z9R1wjE7EtVnB7XEjS,https://api.spotify.com/v1/audio-analysis/20g7z9R1wjE7EtVnB7XEjS,283827,4
6haHIyPMUnVCZn6pHpyzM8,"Not Ready to Die - From ""Call of the Dead""",Avenged Sevenfold,0.434,0.984,10,-6.201,1,0.123,0.000178,0.000226,0.08,0.158,160.011,audio_features,6haHIyPMUnVCZn6pHpyzM8,spotify:track:6haHIyPMUnVCZn6pHpyzM8,https://api.spotify.com/v1/tracks/6haHIyPMUnVCZn6pHpyzM8,https://api.spotify.com/v1/audio-analysis/6haHIyPMUnVCZn6pHpyzM8,425264,4
5PZ2cqh9Yem2g6cTSOLllz,Pain,Three Days Grace,0.416,0.741,7,-4.001,1,0.0335,0.00804,0.0,0.273,0.286,160.515,audio_features,5PZ2cqh9Yem2g6cTSOLllz,spotify:track:5PZ2cqh9Yem2g6cTSOLllz,https://api.spotify.com/v1/tracks/5PZ2cqh9Yem2g6cTSOLllz,https://api.spotify.com/v1/audio-analysis/5PZ2cqh9Yem2g6cTSOLllz,202973,4
25GC50HslaaruyrKjdu0lP,Your Betrayal,Bullet For My Valentine,0.569,0.883,2,-4.41,0,0.0748,8.07e-05,7.74e-05,0.0883,0.373,134.001,audio_features,25GC50HslaaruyrKjdu0lP,spotify:track:25GC50HslaaruyrKjdu0lP,https://api.spotify.com/v1/tracks/25GC50HslaaruyrKjdu0lP,https://api.spotify.com/v1/audio-analysis/25GC50HslaaruyrKjdu0lP,291427,4
4urxRqBRiaH0i20OKBsgxc,Break,Three Days Grace,0.578,0.897,0,-3.906,1,0.0357,0.000666,0.0,0.0924,0.737,115.491,audio_features,4urxRqBRiaH0i20OKBsgxc,spotify:track:4urxRqBRiaH0i20OKBsgxc,https://api.spotify.com/v1/tracks/4urxRqBRiaH0i20OKBsgxc,https://api.spotify.com/v1/audio-analysis/4urxRqBRiaH0i20OKBsgxc,193107,4
6wqgGvSadXZ6bzjl96UwAN,Lost It All,Avenged Sevenfold,0.539,0.909,2,-7.337,0,0.116,0.00011,0.000122,0.174,0.557,137.971,audio_features,6wqgGvSadXZ6bzjl96UwAN,spotify:track:6wqgGvSadXZ6bzjl96UwAN,https://api.spotify.com/v1/tracks/6wqgGvSadXZ6bzjl96UwAN,https://api.spotify.com/v1/audio-analysis/6wqgGvSadXZ6bzjl96UwAN,231844,4
53pWOzRC9DI6LixasJEdZZ,Paranoid,Avenged Sevenfold,0.487,0.835,9,-9.168,1,0.0471,0.00247,3.73e-06,0.313,0.512,168.147,audio_features,53pWOzRC9DI6LixasJEdZZ,spotify:track:53pWOzRC9DI6LixasJEdZZ,https://api.spotify.com/v1/tracks/53pWOzRC9DI6LixasJEdZZ,https://api.spotify.com/v1/audio-analysis/53pWOzRC9DI6LixasJEdZZ,162690,4
4Oq241mV2LEcQsfXQPOfZe,Crossroads,Avenged Sevenfold,0.438,0.945,2,-8.049,1,0.0753,0.000111,8.29e-05,0.406,0.339,180.033,audio_features,4Oq241mV2LEcQsfXQPOfZe,spotify:track:4Oq241mV2LEcQsfXQPOfZe,https://api.spotify.com/v1/tracks/4Oq241mV2LEcQsfXQPOfZe,https://api.spotify.com/v1/audio-analysis/4Oq241mV2LEcQsfXQPOfZe,270123,4
7JdFZwtQ8ddrCNS2h6VuP1,Flash of the Blade,Avenged Sevenfold,0.45,0.963,7,-8.011,1,0.0791,0.000283,0.00601,0.0947,0.168,113.073,audio_features,7JdFZwtQ8ddrCNS2h6VuP1,spotify:track:7JdFZwtQ8ddrCNS2h6VuP1,https://api.spotify.com/v1/tracks/7JdFZwtQ8ddrCNS2h6VuP1,https://api.spotify.com/v1/audio-analysis/7JdFZwtQ8ddrCNS2h6VuP1,241707,4
5NJTJElk0ArSxQtYjA0rYR,Until the End,Avenged Sevenfold,0.34,0.816,6,-7.929,0,0.0565,0.0195,0.0,0.095,0.272,160.009,audio_features,5NJTJElk0ArSxQtYjA0rYR,spotify:track:5NJTJElk0ArSxQtYjA0rYR,https://api.spotify.com/v1/tracks/5NJTJElk0ArSxQtYjA0rYR,https://api.spotify.com/v1/audio-analysis/5NJTJElk0ArSxQtYjA0rYR,285613,4
5i1oSgQgD64N3uj1Jkp4OO,Tension,Avenged Sevenfold,0.551,0.879,5,-7.645,1,0.0611,0.000517,1.05e-06,0.142,0.291,139.908,audio_features,5i1oSgQgD64N3uj1Jkp4OO,spotify:track:5i1oSgQgD64N3uj1Jkp4OO,https://api.spotify.com/v1/tracks/5i1oSgQgD64N3uj1Jkp4OO,https://api.spotify.com/v1/audio-analysis/5i1oSgQgD64N3uj1Jkp4OO,289627,4
1Qu5IinXahISGC2LglQIuX,Walk,Avenged Sevenfold,0.392,0.894,2,-7.491,1,0.0513,0.000121,0.00503,0.175,0.641,117.283,audio_features,1Qu5IinXahISGC2LglQIuX,spotify:track:1Qu5IinXahISGC2LglQIuX,https://api.spotify.com/v1/tracks/1Qu5IinXahISGC2LglQIuX,https://api.spotify.com/v1/audio-analysis/1Qu5IinXahISGC2LglQIuX,321608,4
3TK9KE48R2wy5xWNgTaolO,The Fight,Avenged Sevenfold,0.507,0.864,7,-7.485,1,0.0347,0.00102,0.0,0.124,0.559,99.953,audio_features,3TK9KE48R2wy5xWNgTaolO,spotify:track:3TK9KE48R2wy5xWNgTaolO,https://api.spotify.com/v1/tracks/3TK9KE48R2wy5xWNgTaolO,https://api.spotify.com/v1/audio-analysis/3TK9KE48R2wy5xWNgTaolO,247384,4
42oDn8qC9g7DAAwjR3MAQt,Dancing Dead,Avenged Sevenfold,0.501,0.868,5,-8.356,1,0.0475,0.00117,0.00108,0.339,0.348,142.035,audio_features,42oDn8qC9g7DAAwjR3MAQt,spotify:track:42oDn8qC9g7DAAwjR3MAQt,https://api.spotify.com/v1/tracks/42oDn8qC9g7DAAwjR3MAQt,https://api.spotify.com/v1/audio-analysis/42oDn8qC9g7DAAwjR3MAQt,351581,4
7CAdycFxxvZqfSKNsdcVQB,Girl I Know,Avenged Sevenfold,0.515,0.911,2,-7.368,0,0.0793,0.00041,0.000228,0.335,0.451,135.002,audio_features,7CAdycFxxvZqfSKNsdcVQB,spotify:track:7CAdycFxxvZqfSKNsdcVQB,https://api.spotify.com/v1/tracks/7CAdycFxxvZqfSKNsdcVQB,https://api.spotify.com/v1/audio-analysis/7CAdycFxxvZqfSKNsdcVQB,264035,4
42UuBal9QbXTc7E4cJTzEA,Demons,Avenged Sevenfold,0.524,0.952,2,-8.602,1,0.0536,0.000119,0.00604,0.248,0.416,92.489,audio_features,42UuBal9QbXTc7E4cJTzEA,spotify:track:42UuBal9QbXTc7E4cJTzEA,https://api.spotify.com/v1/tracks/42UuBal9QbXTc7E4cJTzEA,https://api.spotify.com/v1/audio-analysis/42UuBal9QbXTc7E4cJTzEA,371832,4
6nnacTL5on2aVsRhVDNUSo,Through the Fire and Flames,DragonForce,0.113,0.951,0,-4.743,0,0.129,0.00176,0.00718,0.334,0.139,200.024,audio_features,6nnacTL5on2aVsRhVDNUSo,spotify:track:6nnacTL5on2aVsRhVDNUSo,https://api.spotify.com/v1/tracks/6nnacTL5on2aVsRhVDNUSo,https://api.spotify.com/v1/audio-analysis/6nnacTL5on2aVsRhVDNUSo,441560,4
32nTiFx3cmXWfGVBlXi1bN,Fury Of The Storm,DragonForce,0.234,0.906,4,-5.297,0,0.0838,3.17e-05,0.365,0.339,0.186,199.755,audio_features,32nTiFx3cmXWfGVBlXi1bN,spotify:track:32nTiFx3cmXWfGVBlXi1bN,https://api.spotify.com/v1/tracks/32nTiFx3cmXWfGVBlXi1bN,https://api.spotify.com/v1/audio-analysis/32nTiFx3cmXWfGVBlXi1bN,406827,4
4mQRzZzkZ4u2riamFBePro,Nightmare On Providence Street,Blind Witness,0.401,0.994,1,-3.018,0,0.352,4.24e-05,0.329,0.598,0.208,199.957,audio_features,4mQRzZzkZ4u2riamFBePro,spotify:track:4mQRzZzkZ4u2riamFBePro,https://api.spotify.com/v1/tracks/4mQRzZzkZ4u2riamFBePro,https://api.spotify.com/v1/audio-analysis/4mQRzZzkZ4u2riamFBePro,216227,4
5bmbvVXx8A2WEID3mwAu5D,Baby One More Notch,Blind Witness,0.328,0.988,1,-2.568,0,0.291,8.95e-06,0.434,0.374,0.213,199.955,audio_features,5bmbvVXx8A2WEID3mwAu5D,spotify:track:5bmbvVXx8A2WEID3mwAu5D,https://api.spotify.com/v1/tracks/5bmbvVXx8A2WEID3mwAu5D,https://api.spotify.com/v1/audio-analysis/5bmbvVXx8A2WEID3mwAu5D,234547,4
7hqTcD7edsfxP20CiuNGKT,What I Know,John Dolmayan,0.377,0.742,6,-4.822,0,0.0485,0.0178,9.27e-06,0.109,0.483,157.438,audio_features,7hqTcD7edsfxP20CiuNGKT,spotify:track:7hqTcD7edsfxP20CiuNGKT,https://api.spotify.com/v1/tracks/7hqTcD7edsfxP20CiuNGKT,https://api.spotify.com/v1/audio-analysis/7hqTcD7edsfxP20CiuNGKT,265658,4
0ktJNH1tTEzH4NnwW7JzkC,Checkmate,Lamb of God,0.524,0.994,2,-3.593,1,0.0717,3.67e-05,0.367,0.25,0.114,119.966,audio_features,0ktJNH1tTEzH4NnwW7JzkC,spotify:track:0ktJNH1tTEzH4NnwW7JzkC,https://api.spotify.com/v1/tracks/0ktJNH1tTEzH4NnwW7JzkC,https://api.spotify.com/v1/audio-analysis/0ktJNH1tTEzH4NnwW7JzkC,270508,4
4m7PVXoa0DszB9vyfYlSQt,Lion Paw - Remix,Kiihjano,0.73,0.726,8,-6.68,0,0.32,0.049,0.0,0.0697,0.787,172.033,audio_features,4m7PVXoa0DszB9vyfYlSQt,spotify:track:4m7PVXoa0DszB9vyfYlSQt,https://api.spotify.com/v1/tracks/4m7PVXoa0DszB9vyfYlSQt,https://api.spotify.com/v1/audio-analysis/4m7PVXoa0DszB9vyfYlSQt,225000,4
2n8rY6H6u2AnUe6Fi8M6P6,St. James,Avenged Sevenfold,0.511,0.948,5,-7.613,1,0.0869,0.000413,0.00013,0.318,0.243,90.004,audio_features,2n8rY6H6u2AnUe6Fi8M6P6,spotify:track:2n8rY6H6u2AnUe6Fi8M6P6,https://api.spotify.com/v1/tracks/2n8rY6H6u2AnUe6Fi8M6P6,https://api.spotify.com/v1/audio-analysis/2n8rY6H6u2AnUe6Fi8M6P6,302400,4
2LKSbNYYK4hnmFpYPV7W9C,Killed The Love,Bonds of Mara,0.572,0.866,11,-3.489,0,0.0482,0.00219,0.00346,0.136,0.495,132.98,audio_features,2LKSbNYYK4hnmFpYPV7W9C,spotify:track:2LKSbNYYK4hnmFpYPV7W9C,https://api.spotify.com/v1/tracks/2LKSbNYYK4hnmFpYPV7W9C,https://api.spotify.com/v1/audio-analysis/2LKSbNYYK4hnmFpYPV7W9C,238669,4
7wuqB5k4MQtDSWH9lmQslF,Cold Beach,Strehlow,0.548,0.226,4,-14.685,1,0.0694,0.898,0.934,0.333,0.42,79.936,audio_features,7wuqB5k4MQtDSWH9lmQslF,spotify:track:7wuqB5k4MQtDSWH9lmQslF,https://api.spotify.com/v1/tracks/7wuqB5k4MQtDSWH9lmQslF,https://api.spotify.com/v1/audio-analysis/7wuqB5k4MQtDSWH9lmQslF,156000,4
55M8fvMBew9LC807bI3baL,Bad Kids to the Back - Live at the Royal Albert Hall,Snarky Puppy,0.585,0.795,8,-7.038,1,0.0815,0.0283,0.729,0.975,0.68,108.576,audio_features,55M8fvMBew9LC807bI3baL,spotify:track:55M8fvMBew9LC807bI3baL,https://api.spotify.com/v1/tracks/55M8fvMBew9LC807bI3baL,https://api.spotify.com/v1/audio-analysis/55M8fvMBew9LC807bI3baL,501834,4
5xPIbMYPDnIKmp6KZ1rWVI,Fragile Dreams,Anathema,0.357,0.747,7,-6.698,0,0.0531,0.0063,0.0605,0.19,0.0391,135.603,audio_features,5xPIbMYPDnIKmp6KZ1rWVI,spotify:track:5xPIbMYPDnIKmp6KZ1rWVI,https://api.spotify.com/v1/tracks/5xPIbMYPDnIKmp6KZ1rWVI,https://api.spotify.com/v1/audio-analysis/5xPIbMYPDnIKmp6KZ1rWVI,332373,4
2ka0Oum3mNMGGXL9gBqdkq,The Lotus Eater,Opeth,0.228,0.963,4,-5.791,0,0.202,0.00278,0.0678,0.148,0.0376,101.565,audio_features,2ka0Oum3mNMGGXL9gBqdkq,spotify:track:2ka0Oum3mNMGGXL9gBqdkq,https://api.spotify.com/v1/tracks/2ka0Oum3mNMGGXL9gBqdkq,https://api.spotify.com/v1/audio-analysis/2ka0Oum3mNMGGXL9gBqdkq,530573,3
2YFBPyaL3r6aCtB4zNM4oW,Windowpane,Opeth,0.432,0.496,6,-9.097,0,0.0242,0.00459,0.425,0.498,0.35,80.085,audio_features,2YFBPyaL3r6aCtB4zNM4oW,spotify:track:2YFBPyaL3r6aCtB4zNM4oW,https://api.spotify.com/v1/tracks/2YFBPyaL3r6aCtB4zNM4oW,https://api.spotify.com/v1/audio-analysis/2YFBPyaL3r6aCtB4zNM4oW,481347,4
5lvheNzUZgmYQCzM1nH7fl,Blackwater Park,Opeth,0.267,0.647,7,-8.186,1,0.0688,0.00985,0.209,0.399,0.185,112.029,audio_features,5lvheNzUZgmYQCzM1nH7fl,spotify:track:5lvheNzUZgmYQCzM1nH7fl,https://api.spotify.com/v1/tracks/5lvheNzUZgmYQCzM1nH7fl,https://api.spotify.com/v1/audio-analysis/5lvheNzUZgmYQCzM1nH7fl,1139533,4
294Qb8EGfUjmZhaxROiLiV,Bleak,Opeth,0.251,0.866,9,-4.899,0,0.0737,6.68e-05,0.657,0.6,0.3,94.98,audio_features,294Qb8EGfUjmZhaxROiLiV,spotify:track:294Qb8EGfUjmZhaxROiLiV,https://api.spotify.com/v1/tracks/294Qb8EGfUjmZhaxROiLiV,https://api.spotify.com/v1/audio-analysis/294Qb8EGfUjmZhaxROiLiV,555933,4
3RPC7hdB3nPcLChdNV8EqB,Harvest,Opeth,0.243,0.691,4,-6.458,0,0.0289,0.044,0.0184,0.096,0.201,62.468,audio_features,3RPC7hdB3nPcLChdNV8EqB,spotify:track:3RPC7hdB3nPcLChdNV8EqB,https://api.spotify.com/v1/tracks/3RPC7hdB3nPcLChdNV8EqB,https://api.spotify.com/v1/audio-analysis/3RPC7hdB3nPcLChdNV8EqB,358600,4
2GV039LpIeFtgTKKIZPrf0,In the Air Tonight,Nonpoint,0.556,0.812,0,-4.193,1,0.0469,0.0171,0.143,0.143,0.181,99.935,audio_features,2GV039LpIeFtgTKKIZPrf0,spotify:track:2GV039LpIeFtgTKKIZPrf0,https://api.spotify.com/v1/tracks/2GV039LpIeFtgTKKIZPrf0,https://api.spotify.com/v1/audio-analysis/2GV039LpIeFtgTKKIZPrf0,273067,4
2UEnpE4yHFiu1HI7PvYzlU,Warning (feat. Jacoby Shaddix),Skindred,0.556,0.988,1,-2.79,1,0.177,0.00348,0.000152,0.0851,0.374,107.987,audio_features,2UEnpE4yHFiu1HI7PvYzlU,spotify:track:2UEnpE4yHFiu1HI7PvYzlU,https://api.spotify.com/v1/tracks/2UEnpE4yHFiu1HI7PvYzlU,https://api.spotify.com/v1/audio-analysis/2UEnpE4yHFiu1HI7PvYzlU,230812,4
581mukhDjta60CCwpvnjL9,Nobody,Skindred,0.627,0.91,10,-4.629,0,0.052,0.018,0.0,0.369,0.751,97.867,audio_features,581mukhDjta60CCwpvnjL9,spotify:track:581mukhDjta60CCwpvnjL9,https://api.spotify.com/v1/tracks/581mukhDjta60CCwpvnjL9,https://api.spotify.com/v1/audio-analysis/581mukhDjta60CCwpvnjL9,236013,4
1aZvj0eDYyJwwY0cH008xM,Harakiri,Serj Tankian,0.505,0.96,5,-2.607,0,0.0475,0.00435,0.0,0.0997,0.525,135.013,audio_features,1aZvj0eDYyJwwY0cH008xM,spotify:track:1aZvj0eDYyJwwY0cH008xM,https://api.spotify.com/v1/tracks/1aZvj0eDYyJwwY0cH008xM,https://api.spotify.com/v1/audio-analysis/1aZvj0eDYyJwwY0cH008xM,259040,4
6NTCLxzkDfhOhNX3PcKs3i,Lie Lie Lie,Serj Tankian,0.545,0.892,5,-3.97,0,0.0336,0.044,0.00807,0.131,0.383,120.096,audio_features,6NTCLxzkDfhOhNX3PcKs3i,spotify:track:6NTCLxzkDfhOhNX3PcKs3i,https://api.spotify.com/v1/tracks/6NTCLxzkDfhOhNX3PcKs3i,https://api.spotify.com/v1/audio-analysis/6NTCLxzkDfhOhNX3PcKs3i,213293,4
4zgRJmJfNixeVFHQe19Rxw,Setembro (Brazillian Wedding Song) - Live,Quincy Jones,0.41,0.243,1,-14.923,0,0.0321,0.779,0.0182,0.663,0.115,67.306,audio_features,4zgRJmJfNixeVFHQe19Rxw,spotify:track:4zgRJmJfNixeVFHQe19Rxw,https://api.spotify.com/v1/tracks/4zgRJmJfNixeVFHQe19Rxw,https://api.spotify.com/v1/audio-analysis/4zgRJmJfNixeVFHQe19Rxw,280613,4
2MHJQWrBlYwbUC0CqKZ7St,I Remember Clifford,Quincy Jones,0.242,0.154,0,-13.516,0,0.0371,0.989,0.959,0.346,0.324,171.187,audio_features,2MHJQWrBlYwbUC0CqKZ7St,spotify:track:2MHJQWrBlYwbUC0CqKZ7St,https://api.spotify.com/v1/tracks/2MHJQWrBlYwbUC0CqKZ7St,https://api.spotify.com/v1/audio-analysis/2MHJQWrBlYwbUC0CqKZ7St,225480,3
